id,vote_average,vote_count,title,genre_id,overview,popularity,original_language,release_date,production_companies_id,homepage,imdb_id,revenue,tagline
680880,0.0,0,Breaking Fast,[],"Mo, a practicing Muslim living in West Hollywood, is learning to navigate life post heartbreak. Enter Kal, an All-American guy who surprises Mo by offering to breakfast with him during the holy month of Ramadan.",1.4,en,2020-03-07,[],,tt9112712,0,
680765,0.0,0,Sniper,"[28, 10752]","The play tells the story of Su Wenqian and Chi Tiecheng, who have worked side by side and cooperated with each other. They have taken the opposite position due to differences in beliefs, and finally in the confrontation between life and death and the confrontation of faith.",1.4,zh,2020-03-05,[],,,0,
680747,5.0,1,Yerba Buena,[],"Three best friends start selling ""happy brownies"" after hurricane María hits Puerto Rico.",1.4,es,2020-03-05,[84105],http://www.yerbabuenamovie.com,tt10770904,0,"Lifting Puerto Rico, one brownie at a time"
680744,0.0,0,The Misanthrope,[35],A woman invites all her friends over for a dinner party in order to break up with them.,1.4,en,2020-03-07,[],,tt11673008,0,
680740,0.0,0,Sugar Blasters,[35],"A behind the scenes look at what it takes to produce the most challenging, gut wrenching and stressful production...a kid's cereal commercial.",1.4,en,2020-02-28,[],,tt11398286,0,
680692,0.0,0,L'agnello,[18],,1.4,it,2020-03-26,[],,tt9732250,0,
680652,0.0,0,Karnan,[],Mari Selvaraj's followup to Pariyerum Perumal,1.38,ta,2020-07-31,[],,tt11581174,0,
680612,0.0,0,Reel Redemption,[],A feature length video essay about the contentious relationship between the church and Hollywood.,1.4,en,2020-03-04,[],,tt11350742,0,The Rise of Christian Cinema
680419,0.0,0,La donna dello smartphone,[18],An old sick man finds a smartphone: inside there are videos that tell the life of a woman who moves from a small town in Italy to work as a teacher in a city that turns out to be hostile and incomprehensible: Rome.,1.4,it,2020-03-05,[86908],http://www.monitorefilm.com/wp/la-donna-dello-smartphone,tt10536144,0,
680338,0.0,0,Love FM,"[35, 18]",Love FM revolves around a radio that plays a crucial role in the love story. It is a romantic movie where it touches upon the love stories of two generations.,1.4,ml,2020-02-28,[],,tt11281098,0,
680159,7.6,4,L'autre moi,"[14, 35]",,1.4,fr,2020-02-28,[],,tt11880948,0,
680059,8.0,1,Halfway Home: A Father's Story,[99],A father exits prison and tries to integrate with his two children and girlfriend while living in a halfway house and on parole.,1.4,en,2020-01-22,[59869],,tt11895906,0,I'm goin' home Tuesday!
680033,0.0,0,I Need You Dead!,"[35, 27]","A young punk named DOOD manifests his most self-deprecating thoughts in the form of a furry, devil-tongued flesh ball, then must discover how to get rid of the creature before it convinces him to get rid of himself.",1.4,en,2020-03-13,[130612],,tt10122486,0,
679994,6.6,4,Devi,[18],A tale of nine women navigating through an unusual sisterhood thrust upon them by circumstances.,1.4,hi,2020-03-02,[132641],,tt11268020,0,
679874,0.0,0,Золотое кольцо,"[35, 10749]",,1.4,ru,2020-03-07,[],,,0,
679871,0.0,0,Salsa,[],"A Dominican hairdresser's in Buenos Aires serves as a meeting place for all sorts of people. A place where music links them, from reggaeton to modern electronic music, and where dancing expresses freedom and joie de vivre - even for the very youngest.",1.4,en,2020-01-25,[],,tt11581496,0,
679864,0.0,0,Rabbit Trap,[18],"A veteran soldier, who collects rabbits in the woods for the village steps onto a landmine by mistake.",1.4,hu,2020-03-01,[129975],,tt11810332,0,"soldier, landmine, rabbit, short, hunt, woods, meal, trap"
679744,0.0,0,Flint,[99],"In 2014, the authorities in Flint, Michigan chose to cut costs and change the city’s domestic water supply from the great Lakes to the Flint River. Soon tap water was running brown, people were falling ill and it was clear that something was seriously wrong. Anthony Baxter (You’ve Been Trumped) has followed the situation over six years of denial, evasion, betrayal and hypocrisy in which the city’s poorest residents have suffered the most. The result is shocking and sad as it illuminates the inequalities of the modern world and celebrates the solidarity of ordinary people.",1.4,en,2020-03-01,[],http://www.montrosepictures.co.uk/,tt5472822,0,
679685,0.0,0,No Kings,[99],"Not too far from Rio de Janeiro's rumbling motorways and electric lights there is a place, where carving canoes and building houses with clay are still an essential part of life. 'No Kings' has been made in the same free spirit that defines the lives of the inhabitants of the small community between the sea and the rain forest. Out here, nature itself is the supreme authority. The rest of society with its gods and kings is a distant echo. The vital, saturated universe enshrouds us as we are out catching crabs with the children or hear the rain patter on the roof in the middle of the night. The Caiçara people maintain and cultivate the last remnants of the Atlantic rain forest, and their traditions are based on sustainable values from Brazil, Japan, Africa and Europe. But Brazil's new government has other plans for the rain forest and for the country's many minorities.",1.4,en,2020-03-21,[],,tt8396822,0,
679247,0.0,0,Halal Love Story,[35],The sophomoric project by Zakariya,1.4,ml,2020-03-27,[],,tt11112338,0,
679226,0.0,0,Galtha,"[28, 18]","After the dumping of waste in their area causes the death of many due to mosquitoes and unknown viruses, a brave individual steps up to fight against the system and incite a change for the well-being of his people.",1.4,ta,2020-02-28,"[129894, 129895]",,tt11859476,0,
679209,0.0,0,Timeline,[18],A narrated story that follows a women's life over a 10 year span,1.4,en,2020-03-15,[129890],http://www.chrisfudge.com,tt11322126,0,
679085,0.0,0,Escape,[],"Feeling pressured after he is accused as a terrorist and gets locked up in a mysterious room, Adam has no choice but to give up the location of a weapon chip that he smuggled a few days ago. He later realises he has given the information to a dangerous terrorist group. Now, even though he is suffering from amnesia, he must try and escape the room in order to save the world from the terrorists.",1.4,ms,2020-03-26,[],,,0,
679078,0.0,0,Town Mall,[],"A big screen adaptation of a horror novel of the same name written by Hasrudi Jawawi. It revolves around a mysterious abandoned building, which is believed to have never been completed due to supernatural entities that kept interfering with the project.",1.4,ms,2020-03-26,[],,,0,
679051,0.0,0,Irumbu Manithan,"[35, 10749]","An action film directed by Disney, starring Santhosh Prathap, Ganja Karuppu and Anitha Sampath in the lead roles.",1.4,ta,2020-02-28,[],,tt11803570,0,
679031,0.0,0,Aankh Micholi,"[35, 10751]",Hindi-language comedy film directed by Umesh Shukla and produced under the banner of Cine1 Studios,1.4,hi,2020-11-06,[],,tt11433822,0,
679024,0.0,0,Toofan,[],"A film directed by Rakeysh Omprakash Mehra and produced by him, Farhan Akhtar, Ritesh Sidhwani, P.S. Bharathi and Rajiv Tandon. It stars Akhtar as a national-level boxer, along with Paresh Rawal, Mrunal Thakur, and Isha Talwar",1.4,hi,2020-10-02,[],,tt11045422,0,
678983,0.0,0,Mellow,[10749],"An owner of an upscale flower shop enjoys his single life and one day, a married customer approaches the shop owner to confess her feelings for him.",1.4,ja,2020-01-17,[],,tt10957620,0,
678960,0.0,0,Guns of Banaras,"[28, 80, 18]","In the process of getting back his beloved vehicle that gave him everything he needed, Guddu Shukla and his friends get into major trouble with the most dangerous criminals in Banaras.",1.4,hi,2020-02-28,"[129862, 116356]",,tt11573410,0,
678941,9.5,1,L.O.C.A.,[35],,1.4,pt,2020-04-10,[],,tt11150620,0,
678931,8.0,1,Final Report,[18],"A cardiologist is sent into retirement, but he feels at loss without his work. He returns to his home village to work as a general practitioner. This is the start of his ordeal: he's confronted with raw reality, which finally brings him to his knees. But music has the last word.",1.4,hu,2020-02-27,[],,tt9701934,0,
678890,9.0,1,LA LLORONA DE LOS CAFETALES,[10402],"Gaby Moreno's theme for the movie ""The Weeping Woman"", video directed by the same director, Jayro Bustamante.",1.4,es,2020-02-26,[121106],,,0,
678803,0.0,0,Cookie,"[27, 18]",Psychiatrist couple Aparna and Rajeev Kapoor have been so tied up in fixing the people coming to them that they have neglected their own daughter Cookie who grows up to be a violent and rebellious teenager. When cookie ends her life and destroys her parents lives she comes back to release all of her anger and seek vengeance.,1.4,hi,2020-02-28,[129861],,tt11743900,0,I'm Not Normal
678801,0.0,0,The Present,[18],"On his wedding anniversary, Yusef and his young daughter set out in the West Bank to buy his wife a gift. Between soldiers, segregated roads and checkpoints, how easy would it be to go shopping?",1.4,ar,2020-02-02,"[8470, 129829]",,tt11474480,0,
678787,0.0,0,Последний первый день,[53],"The psychotherapist, Mark Minaev, is studying a strange case in his practice. His patient Mikhail Anipkin, a video cameraman by profession, suffers from schizophrenia. The disease gives rise to rare branches. The so-called conversion disorder. The psyche gives the body a signal to play its games. In this case, the patient claims that there was an atomic war, and he took refuge in a bunker...",1.4,ru,2020-03-08,[],,,0,
678780,0.0,0,Neevalle Nenunna,"[18, 10749]","A romantic film directed by Sai Baba, starring Surya Sreenivas and Sri Pallavi in the lead roles.",1.4,te,2020-02-07,[],,tt11760484,0,Leave The Pasta. Live The Present.
678489,0.0,0,The Bridge Curse,[27],"Four years after a group of students mysteriously got lost on the ghost bridge in Donghu university,a reporter and a cinematographer are back to that place and try to get everything clear. But,something horrible are happening.........",1.4,zh,2020-02-27,"[2825, 126740, 46316]",,tt11242242,0,NEVER LOOK BACK
678394,0.0,0,Sighborg,"[35, 878]",A depressed half-robot man's behavior begins to vex his roommates.,1.4,en,2020-02-28,[98295],http://thedanstewart.com,tt11872540,0,You know what I just heard?
678346,0.0,0,Blouma,[99],"For 30 years, Peanuts, with a bunch of roses, has been wandering in Rouen at night.Through the city, he is in search for ""Memoirs"", a souvenir notebook written by his deceased friend. He was born in a disappeared city, Rouen, more precisely in the area of Martainville, between poverty and knife fighting.",1.4,fr,2020-04-02,[],,tt11746886,0,A walk-movie in the city
678342,0.0,0,Coming from Insanity,[],"In the mid-nineties, a 12 year-old boy (KOSSI) with genius-level intelligence, is one of many children trafficked through the Nigerian borders from Togo. He dreams of a better life, but with barely any education, he knows his future is compromised.",1.4,en,2020-02-21,[],,tt8470448,0,
678310,0.0,0,Life to AfterLife: Tragedy by Design,[99],Join Craig McMahon in this episode where he discusses the controversial idea of a pre-birth plan with spiritual experts. Is it possible that we intentionally choose to have hardship and pain for the sole purpose of learning the divine virtues?,1.4,en,2020-01-27,[],,tt11789866,0,
677628,0.0,0,Rules for Werewolves,"[18, 14]","As teens ransack a suburban home for food and clothing, one recounts how he got there and how desperation has changed him.",1.4,en,2020-03-13,[],,tt11813614,0,
677291,0.0,0,No Soliciting,[35],Two unassuming door-to-door bible salesman meet their match when they encounter a man mourning the death of his wife and son.,1.4,en,2020-03-13,[],,tt11859242,0,
677096,5.0,1,Pressure Cooker,"[35, 18]","This is a new age family drama entertainer. The story is about a young graduate under pressure from his father who expects him to go and ""settle"" in USA to be seen as successful. #pressurecookermovie",1.4,te,2020-02-21,[],,tt10801196,0,
677089,0.0,0,Oka Chinna Viramam,"[18, 53]","Deepak is a businessman immensely in love with his pregnant wife Sameera . But when his idea of raising profits for his business puts her in trouble, he teams up with Balu (Naveen Neni) and Maya to save her.",1.4,te,2020-02-14,[],,tt11041466,0,Sometimes You Need To 'Break' The Routine
677071,0.0,0,Degree College,"[18, 10749, 53]","A romantic thriller film directed by Narasimha Nandi, starring Varun and Divya Rao in the lead roles.",1.4,te,2020-02-07,[],,tt11581190,0,
677029,8.0,1,A feltaláló,[18],,1.4,hu,2020-02-06,[102222],,tt11614472,0,
677027,0.0,0,The Vinyl Revival,[99],"From the makers of the acclaimed Last Shop Standing, this new film, The Vinyl Revival, charts the amazing revival of vinyl over the past several years. The film explores the whys and hows with industry pundits, artists, record shop owners, vinyl fans and many more.",1.4,en,2020-04-10,[],http://www.thevinylrevivalfilm.com,tt10157926,0,A film about why the tables are turning again
676680,0.0,0,To Die in the Pure Water,[18],To Die in the Pure Water,1.4,fa,2020-02-01,[],,tt11773588,0,
676576,4.0,1,Cuốc Xe Nửa Đêm,[],,1.4,vi,2020-02-28,[],,,0,
676490,0.0,0,Svartklubb,[27],A strange illness spreads among the participants of an illegal rave.,1.4,sv,2020-02-27,[129802],,tt9910530,0,
676386,0.0,0,Ratu Kala Jengking,[],"Siti has two best friends Mawar and Teratai. Siti in love with Awang but Mawar also has the same feelings for him. Teratai advised Mawar not to betray her friendship. Siti suddenly has a mysterious disease, her face turn ugly. It was so terrible that the villagers called him a ghost and she was often hated and humiliated. Finally, Awang left her too. Siti is disappointed and become befriends with a woodcutter named Nadim. Only to Nadim where Siti can expressed herself. Mawar heard Tok Ketua and Tok Imam talk about ""Panti"" Mountain which is said to be a Nenek Kebayans house, where the Nenek Kebayan could handle all kinds of illnesses but to go to there she would have many hallenges and obstacles. Mawar is envious of Siti and hopes Siti will go to Mount ""Panti"" and never return.",1.4,ms,2020-02-27,[],,,0,
676376,0.0,0,Gay As in Happy: A Queer Anti-Tragedy,[],"An experimental autoethnographical documentary about queer joy, resistance, and resilience in the face of abuse, trauma, and transphobia.",1.4,en,2020-02-09,[],,tt11644266,0,
676236,0.0,0,Katie Fforde: Ein Haus am Meer,[10749],"The Boston lawyer Anne Clark has never realized her age: her law firm gives her age restrictions, and when she moves into her childhood sweetheart Joe, he no longer recognizes her.",1.4,de,2020-02-23,[1941],,tt11613506,0,
676163,0.0,0,Die Ungläubigen vom Hindukusch: Die bunte Kultur der Kalasha,[99],,1.4,de,2020-02-21,"[125515, 4606]",,tt11839332,0,
676159,0.0,0,Inspector Vikram,"[28, 10749]",Inspector Vikram movie is a romantic action entertainer directed by Sri Narasimha and produced by Vikyath while Anoop Seelin scored music for this movie.  Prajwal Devaraj and Bhavana Menon are playing the main lead roles in this movie.,1.4,kn,2020-12-31,[91822],,tt11143176,0,
676146,0.0,0,"Hawaii, l'âme du ukulélé",[99],,1.4,fr,2020-02-21,"[201, 16888]",,,0,
675908,0.0,0,Deep Logic,[28],"Failed musician Todo meets and falls for cute street musician Kuryu who - as it turns out - is being followed not only by a journalist, terrorists, and the police, but even by the Japanese Prime Minister himself. While trying to find out what dangerous secret Kuryu is hiding, Todo lands in the middle of a vortex of power and intrigue, that threatens to destroy not only his own life but the lives of millions of people.",1.4,ja,2020-01-18,[],https://www.deeplogic.jp/,tt11291484,0,
675586,0.0,0,The Day Began Yesterday,[],"Orlando and Saul meet by accident. The first one is a self-confident young man, university gymnast who avoids that his HIV-positive status defines him; while Saul, on the opposite, is insecure and barely understands what having an active sexual life means. The meeting will result in a new way of seeing life, one without fear where sex is an encounter and not a way of getting away from others.",1.4,es,2020-03-06,[],,tt11774496,0,
675484,0.0,0,Dope Is Death,[99],"In 1973, Dr. Mutulu Shakur, along with fellow Black Panthers and the Young Lords, combined community health with radical politics to create the first acupuncture detoxification program in America. This form of radical harm reduction was a revolutionary act toward the government programs that transfixed the lives of black and brown communities throughout the South Bronx.",1.4,en,2020-03-06,[38993],,,0,
675418,10.0,1,Solteira Quase Surtando,[35],,1.4,pt,2020-03-12,[61993],,tt5283934,0,
675370,0.0,0,Agapé,[],"A teenager filmbuff and a single woman in her forties meet each other. Then they meet again and start to realize that they might have more in common, than meets the eye, and form an unlikely connection.",1.4,hu,2020-09-01,[],,tt11320234,0,
675330,0.0,0,Abschied von der Mittelschicht: Die prekäre Gesellschaft,[99],,1.4,de,2020-01-05,"[129473, 2067, 587]",,tt11725668,0,
675269,0.0,0,Die Rückkehr der Biber: Wilde Baumeister,[99],,1.4,de,2020-01-27,[18407],,tt11761178,0,
675256,0.0,0,ClownDoll,[27],"After purchasing a doll, Lane's life takes a turn for the worse when close friends and family begin vanishing.",1.4,en,2020-03-23,[],,tt8066470,0,
675252,0.0,0,Incendies géants : enquête sur un nouveau fléau,[99],,1.4,fr,2020-01-21,"[201, 84337, 15505, 30549]",,tt11692244,0,
675218,0.0,0,Cold,[18],"The unsuccessful young writer lives a hermit far from the city on the coast of the Gulf of Finland. His wife, a former actress, is trying to return to the theater scene, left after the birth of a child. One evening, as she has already done more than once, she leaves her son in the care of her father, who does not pay enough attention to the child. The film takes place during one night, during which the main characters are immersed in their memories ... He dreams of writing a successful book, not noticing how his own life is falling apart.",1.4,ru,2020-03-08,[],,tt10481890,0,
675151,0.0,0,Dolly,[],"A white babysitter awaits the news of a job commission, meanwhile, she is pestered by the young black girl in her care requesting help with her homework. In the process of helping her, the babysitter discovers the little black girls' bizarre understanding of race and how it differs to that of adults'.",1.4,en,2020-02-17,[],,tt10625970,0,
675127,0.0,0,My Father Belize,[],An American-born Belizian man travels to Belize to scatter the ashes of his deceased father with whom he had an estranged relationship. While in Belize he discovers things that force him to face his own conflicted feelings about fatherhood.,1.4,en,2020-02-17,[],,tt10028182,0,
674990,0.0,0,Verde,[],"When three Dominican men discover they have accidentally killed a miner after robbing a gold-mining camp, they soon learn they have a week to pay off the stolen money or face a deadly consequence. Beautifully made. Lyrical and poetic. Ultimately a story about family.",1.4,en,2020-02-15,[],,tt9741186,0,
674908,0.0,0,Cayenne,[18],,1.4,fr,2020-02-01,[],,tt11464006,0,
674906,0.0,0,Vasárnap,[],Laci and his sister meet their father on the weekends. This time the father's new girlfriend is coming with them to the beach.,1.4,hu,2020-02-20,[],,,0,
674904,0.0,0,EASY LIVING - La vita facile,[],,1.4,it,2020-04-02,[],,,0,
674900,0.0,0,Anja,[],"A young medic, Levente, spends his internship at a rural hospital in Hungary. He starts to question his trust in his teacher, professor Kovács, after a case with a gypsy woman who had just given birth. Based on a true story.",1.4,hu,2020-02-20,"[17881, 126217]",,,0,
674885,0.0,0,Collecting Time,[99],"Dimitris Pistiolas, a retired employee for the Greek Post Office, is the owner of the largest cinema museum in the world. In two tiny venues in Athens lies his renowned by the Guinness World Records collection. Now, 90 years old, Dimitris recounts his past, hidden in his machines, hoping that his memories are not going to be lost forever.",1.4,el,2020-03-08,"[129421, 115308]",,tt11817094,0,The biggest cinema museum in the world
674873,0.0,0,Fright,[99],"'Fright' is the name given to this peculiar cat due to its personality. During months, a relationship of affection and mutual companionship was built between filmmaker and model.",1.4,es,2020-02-20,[],,tt11014626,0,
674816,0.0,0,Stray Dogs Come Out at Night,[],"Karachi, Pakistan. Iqbal, a migrant sex worker, cannot come to terms with his illness. He convinces his uncle to take a day trip to the beach, desperate for respite. The Arabian sea beckons.",1.4,hi,2020-02-01,[],,tt10290340,0,
674775,0.0,0,Howie Mandel's 5th Annual All-Star Gala,[],"Hosted by Mandel from The JFL Festival in Montréal, featuring one-of-a-kind performances from some of the best stand-up comedians today.",1.4,en,2020-02-19,[],,,0,
674762,7.0,1,Popcorn Monkey Tiger,"[28, 80, 18]",The story narrates details of two characters Seena and Devika experiencing crime in different phases of life by meeting different people who may make them realize human values and emotions or not.,1.4,kn,2020-02-21,[3747],,tt11143196,0,
674721,0.0,0,See You Soon,[],A tender queer romance about a gay man who travels across the country to spend the weekend with someone he met on a dating app.,1.4,en,2020-03-22,[],,tt10922526,0,
674717,0.0,0,More Funny Women of a Certain Age,[],"Caroline Rhea headlines a cast of the funniest women of standup in a night of uninhibited, outrageous comedy. Starring Caroline Rhea, Carol Leifer, Tammy Pescatelli, Thea Vidale, Carole Montgomery and Julia Scotti.",1.4,en,2020-03-14,[],https://www.sho.com/titles/3473364/more-funny-women-of-a-certain-age,tt11740776,0,
674612,0.0,0,Autonomes,[99],,0.84,fr,2020-04-08,[],,,0,
674606,0.0,0,Scars,[99],"Vetri decided to find her fellow former child soldiers. They, like her, fought for the independence of the Tamil state in northern Sri Lanka. Talking together, they open up the traumas of war and reveal stories that were meant to be forgotten.",1.4,de,2020-03-08,"[113368, 110334, 129381]",,tt11197754,0,The other side of paradise
674604,0.0,0,"Das Kino ist tot, es lebe das Kino - Berlinale-Beobachtungen",[99],,1.4,de,2020-01-27,[24307],,tt11815932,0,
674537,0.0,0,The Passing,[],A mortician has a difficult day when she encounters a familiar face.,1.4,en,2020-03-28,[],,tt4354058,0,
674532,0.0,0,Mandem,[],A day in the life of two drug dealing friends.,1.4,en,2020-03-22,[],,tt10155884,0,
674507,0.0,0,Heart to Heart,[],A young girl is scared to make the first move. But her heart has something to say about it. Literally.,1.4,en,2020-03-16,[],,tt11722052,0,
674450,0.0,0,The Lawyer,[18],"Marius is a highly successful lawyer based in Vilnius. He becomes obsessed with Ali, a handsome Syrian refugee he first encounters in an online chatroom run out of Belgrade. Marius is rich and enjoys a vibrant social and cultural life. Nevertheless, he feels that something is missing from it. The journey from Lithuania to Serbia is a relatively short one, but can the two navigate their way through the gulf that separates their very different lives? And how do they deal with the precarious obstacles of the physical borders that stand between them? Written and directed by Romas Zabarauskas, The Lawyer questions assumptions about what it means to be an immigrant and the possibilities offered by life in contemporary Europe.",1.4,lt,2020-03-27,[],,tt11374498,0,
674427,0.0,0,Box of Wonders,[18],The film follows the touching stories of various people in Downtown Cairo as they try to find balance in their lives and deal with its ups and downs.,1.4,ar,2020-02-19,[],,tt11655640,0,
674363,0.0,0,Iki Gözüm Ahmet Kaya,[],,1.4,tr,2020-02-07,[],,tt11481432,0,
674349,7.5,2,Bayi Toplantısı,[35],Three owners of domestic appliance stores travel to Istanbul for a meeting that turns their lives upside down.,1.4,tr,2020-02-20,[],,tt11527964,0,
674269,0.0,0,The Real Robokids,[99],,1.4,el,2020-01-17,"[129309, 129310, 115308]",,tt11665440,0,
673761,5.0,1,Ostfriesengrab,[80],,1.4,de,2020-02-15,[1747],,tt10360776,0,
673707,0.0,0,The Loyal Man,[],"Aathi is a quiet henchman for a tough boss of the Paris Tamil mafia. When he meets Minnale, a young immigrant with nowhere to go, he begins to question his loyalty.",1.4,en,2020-02-01,[207],,tt10537332,0,
673613,0.0,0,Guayaquil Stories,[],A collection of short films made in Guayaquil by emerging filmmakers.,1.4,es,2020-07-12,[],,tt5629960,0,
673591,0.0,0,Gina,[],"After spending three years in jail, Juan goes free with the aim of recovering Eva's love. Zoe and Ismael, two ex-partners who he betrayed, will return to cross in his way.",1.4,es,2020-03-15,[],,tt1365464,0,
673583,0.0,0,Femmes des casernes,[99],,1.4,fr,2020-03-05,[],,tt11706144,0,
673581,0.0,0,Karl Lagerfeld - Eine Legende,[99],,1.4,de,2020-02-09,[4606],,tt11755440,0,
673559,0.0,0,Joseph,[],"A Jamaican doctor trained in Western medicine and in conflict with his family (all of whom are doctors) about his belef in the benefits of bush medicine, travels to Ghana to prove then wrong.",1.4,en,2020-01-14,[18483],,tt10901068,0,Who would you be if you were truly free?
673383,0.0,0,Gentleman,"[28, 28, 53]",Gentleman is a action thriller movie directed by Jadesh Kumar Hampe and produced by Guru Deshpande. The movie cast includes Prajwal  and Nishvika Naidu are played the main lead roles along with Sanchari Vijay and many others are seen in supporting roles while Ajaneesh Loknath scored music.,1.4,kn,2020-02-07,[129203],,,0,
673226,0.0,0,La Maquisarde,"[36, 18]",,1.4,fr,2020-03-25,"[129635, 93271]",,tt11064502,0,
673151,0.0,0,Большая восьмерка,[18],"The story of the usual hard worker Ivan, who is engaged in the improvement of the city, where SUMMIT will soon be held. One day he learns that to the forum the authorities decided to clear the streets of stray dogs. Vanya decides to help four-legged friends.",1.4,ru,2020-02-12,[119456],,tt11856050,0,
673118,0.0,0,Aurora,[99],"Everything starts in a dream in which I told my mother that I was going to look for the hundreds of children that my grandmother helped coming into life. She was a midwife and a healer for over forty years in the deep desertic Sertão of Northeast Brazil. Her name was Aurora. I did not get to know her. From one encounter to another, with the alive and the dead, the film follows the traces of Aurora’s ghost and confronting the structural violence, gender and racial wise, present in Brazil’s historical formation.",1.247,pt,2020-10-20,[88760],,,0,
673082,0.0,0,Nothing Is Lost,[18],"Klaudia, surrounded by a critical mother, obsessively helps others. Przemek worships Poland and hates stupid people. So everyone. Donatello loves mud turtles, the Actor only himself. Maja lives and chills as Netflix commanded. Everyone takes part in the therapeutic stay under the care of Remek. And they create the saddest comedy of the year.",1.4,pl,2020-03-27,[46573],,,0,
673072,0.0,0,Choricha Mamla,"[35, 18]","Thief breaks in politician's house and politician's affairs are revealed. Based on play by Italian author Dario Fo called Non tutti i ladri vengono a nuocere, translated to Marathi-saglec chor kahi lutayla yet nahi-kelyane bhashantar",1.4,mr,2020-01-31,[],,tt11457262,0,
673067,5.5,1,Tempos,"[99, 10402]",,1.4,sk,2020-02-27,[130226],,,0,
673010,0.0,0,Raj na zemi,[99],,1.4,sk,2020-03-19,"[92588, 24023]",,,0,
672974,0.0,0,Silent Snail,[18],Silent Snail is the story of a woman deciding between feeling and logic.,1.4,fa,2020-02-01,[],,tt11777304,0,
672902,0.0,0,Tokoloshe: An African Curse,[27],"A successful writer goes to an abandoned hotel with his wife and adopted daughter to finish his much anticipated follow-up book when strange things start to occur. At the same time, a high school teacher is forced to deal with her gruesome past which is linked to the same hotel.",1.4,en,2020-02-14,[129140],,tt8182004,10325,The Fear is Real
672822,0.0,0,Past,[18],,1.4,cs,2020-02-16,[487],,,0,
672710,0.0,0,Nasi Padang,"[99, 10402]",A filmmaker from Norway becomes an internet phenomenon and national celebrity in Indonesia after making a love song to the traditional cuisine nasi padang.,1.4,id,2020-03-04,"[129775, 129776]",https://www.nasipadangthemovie.com/,,0,A viral adventure
672709,0.0,0,Sagutha Doora Doora,"[28, 18]",Saagutha Doora Doora is a Kannada movie starring Mahesh Siddu and Apeksha Pavan Wadeyar in prominent roles. It is a drama directed by Ravi Teja.,1.4,en,2020-02-14,[129122],,tt11725522,0,
672699,0.0,0,Banksy and the Rise of Outlaw Art,[99],"Banksy, the world's most infamous street artist, whose political art, criminal stunts and daring invasions have outraged the establishment for over two decades. Featuring rare interviews with Banksy, this is the story of how an outlaw artist led a revolutionary new movement and built a multi-million dollar empire, while his identity remained shrouded in mystery.",1.4,en,2020-02-28,[],,tt11393026,0,
672691,0.0,0,Alessandra - Un grande amore e niente più,[35],,1.4,it,2020-03-19,[],,tt10574346,0,
672688,0.0,0,La prima donna,[99],,1.4,it,2020-03-09,[],,tt11244468,0,
672684,0.0,0,Insanity,[27],Friendships are tested over a weekend spent on an enigmatic getaway trip.,1.4,fi,2020-02-14,[129118],,tt11681712,0,
672562,0.0,0,Pantera Rosa,"[53, 18]","A little girl dies in a car accident, and the responsible has to be found.",1.4,es,2020-02-29,"[129092, 129093, 129094, 129095]",,tt11778686,0,
672518,0.0,0,Large Marge vs The World,[99],"Tj Posthumus is breaking into Standup Comedy in Drag with ""Large Marge"", his stage personality that allows for a different time of freedom on and off the stage. Large Marge is the queen without a country and soon it will be ""Large Marge vs The World"".",1.4,en,2020-02-12,[117150],,tt11783950,0,Tj aka Large Marge is breaking into Standup Comedy in Drag.
672449,0.0,0,3 Monkeys,"[35, 18, 10749]","A drama film directed by G Anil Kumar, starring Getup Srinu, Jabardasth Ram Prasad and Sudigali Sudheer in the lead roles.",1.4,te,2020-02-07,[],,tt11536276,0,
672422,0.0,0,Cabarete,[18],"A teenage kitesurfer from the Dominican Republic sets out to compete professionally in the coastal town of Cabarete, but soon gets caught up in an endless stream of hard partying that attempts to get the best of him.",1.4,es,2020-02-06,[129064],,tt6773538,0,
672227,4.0,1,Bendita rebeldía,[],"Beatriz gets a second chance after failing in almost every aspect of her life while working as a substitute psychologist in her eccentric aunt's school. Funny enough, this school used to be her family's estate.",1.4,en,2020-02-13,[129016],,tt8080350,0,
672221,0.0,0,Der Boandlkramer und die ewige Liebe,[35],,1.4,de,2020-11-05,"[129014, 23417]",,tt11390656,0,
672149,0.0,0,The Grave Of Saint Oran,[16],"Narrated by the masterful Neil Gaiman and based on his poem 'In Relig Odhrain', this is a tempestuous tale of sacrifice and faith.",1.4,en,2020-02-12,[],,,0,
672103,0.0,0,James & Pat & Dave,"[10749, 35]",It follows Pat Reyes who is a hardworking hostel manager and online vegetable seller who trains her boss' hardheaded and exiled grandson as a hostel employee.,1.4,tl,2020-02-12,[4676],,tt10049262,0,
672034,0.0,0,A Worm in the Heart,[],"Shot in six cities along the Trans-Siberian Railway, this documentary details the current state of the Russian queer community - giving both broad societal overviews and deeply personal accounts from activists and non-activists alike. The film follows Paul Rice and Liam Jackson Montgomery, a gay couple from Ireland, as they travel on the Trans-Siberian Railway, meeting with a diverse range of LGBT+ people-from Nobel Peace prize nominees and drag queens to those who have suffered brutal homophobic and transphobic attacks.",1.4,ru,2020-01-17,[],,tt11657442,0,
671990,0.0,0,Somewhere Else Together,[99],,1.4,de,2020-02-13,[69519],,,0,
